prompt_id,judge_pairwise_disagreement_rate,discordant_pairs,comparable_pairs,distinct_objective_winners,skywork_winner,athene_winner,armo_winner,prompt_preview
df817d932174fd7269c7ec47e9af59e423958396,0.37209302325581395,16,43,1,htmnpo_armo_s2,htmnpo_armo_s2,htmnpo_armo_s2,"Answer this question:A pickup truck can fill 20 eight gallon water cans (each can filled three quarters of its capacity) in three hours. If each can is filled to full capacity instead, how long, in hours, will it take to"
85205c4690f71e5efcc07c09b45b9faec491eb72,0.36585365853658536,15,41,3,htmnpo_armo_s2,ronpo_s2_ckpt1400,htmnpo_athene_s2,"can you give me an overview of my mri medical test?  MRI CERVICAL SPINE WITHOUT CONTRAST   \*\* HISTORY \*\*: 52 years old, cervical radiculopathy symptoms not resolving with conservative measures   \*\* TECHNIQUE \*\*: "
aa7b3e3388f08b79162146762f3a5a017d4e0bdf,0.36363636363636365,12,33,2,htmnpo_skywork_s2,ronpo_s2_ckpt1400,htmnpo_skywork_s2,I have a document that needs summary. can you help?
ab94b2dd0228159913dc5b958d8b62c7fd8aa97b,0.358974358974359,14,39,2,htmnpo_skywork_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,When I was 6 my sister was half my age. Now I'm 70 how old is my sister? Explain your reasoning .step-by-step
fb8d7c53af8663c32079573b9ac93cbc27655c82,0.35555555555555557,16,45,3,htmnpo_skywork_s2,ronpo_s2_ckpt2457,htmnpo_armo_s2,"I'm creating a scrollview in react native. This scrollview will have disctinct sections in the perpsective of the user, but they are all rendered in the scrollview. There is a concept of ""focus"", where the focused sectio"
18954ff5fef12f65c10455de43d0802724321141,0.35555555555555557,16,45,3,baseline,htmnpo_armo_s2,ronpo_s2_ckpt1400,HOW TO CONDUCT A FEASIBILITY ANALYSIS to identify company needs to solve system crisis
f29049daefb482b3dc98cfa131229d1c37ba5d48,0.35555555555555557,16,45,2,htmnpo_skywork_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,"Write a detailed explanation of the steps involved in the process of blood coagulation, and discuss how this process prevents excessive bleeding in case of an injury. Include relevant scientific terms and mechanisms, and"
ec64c97b82c740dce4db684a5d9d75fa14777669,0.35555555555555557,16,45,2,ronpo_s2_ckpt2457,baseline,baseline,"In this task, you have to generate the named entities (NER) given its ingredients of the recipe. Named entities are the names of the items without their quantity. Q: 1 cup cooked Quinoa, 1 cup fat free refried beans, 2 1"
e6cb12a311348cfb3fe3806ba29191e8858d0cdc,0.35555555555555557,16,45,2,htmnpo_armo_s2,htmnpo_skywork_s2,htmnpo_skywork_s2,"In this task, you are given two phrases: Head and Tail, separated with <sep>. The Head and the Tail events are short phrases possibly involving participants. The names of specific people have been replaced by generic wor"
dfa8c13f68d1e7248164423d8792b8b57c5bedd0,0.35555555555555557,16,45,2,baseline,baseline,htmnpo_athene_s2,"For this chain-of-thought reasoning and answer, what was the question? The cityscape is on the outdoor while the other people ate standing inside the house.  A: no"
d8b977b35f092536a048cb684c3540a202fe6b4a,0.35555555555555557,16,45,2,htmnpo_athene_s2,baseline,baseline,Where would a beauty parlor be? Options: - georgian houses - city - building - victorian house - underwater Let's think step by step:
d6ea2f5d8e6de62f9f974138b437ae9a71f25ca5,0.35555555555555557,16,45,2,htmnpo_athene_s2,htmnpo_athene_s2,ronpo_s2_ckpt2457,I want to parse a struct in a go source file and want to generate a avro schema from it. Please write a Go program that receives the name of the Go source file and the name of the struct that should be converted. It shou
bf8cd65662ca1d0bebe40f80b592ec67840f6a16,0.35555555555555557,16,45,2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,htmnpo_armo_s2,Generate an explanation for the given claim using the provided supporting material from the paragraph. Please consider the following points while generating an output. 1) The claim will always have supporting proof in th
b256a6c705a2ee8c9e13667eee181141b5bcf847,0.35555555555555557,16,45,2,htmnpo_athene_s2,htmnpo_athene_s2,baseline,"Question: Title: Extremely Frustrating! Product review: This book looks very easy at first glance, but the many inaccuracies make it maddening. I am in the midst of the first project (furry cardigan for a child) and so f"
98193ac468b35b7e7a671d6d7fe8b6e32045f605,0.35555555555555557,16,45,2,ronpo_s2_ckpt1400,htmnpo_skywork_s2,htmnpo_skywork_s2,how can i auto-prefix the string before passing in as regexp?
798d2bedd33f75aa97d66aa0ff44ed43e8513e3b,0.35555555555555557,16,45,2,ronpo_s2_ckpt2457,baseline,baseline,"You will be given a definition of a task first, then an example. Follow the example to solve a new instance of the task. You are given a dialog between 2 or more individuals. You need to generate the number of the speake"
6c119608b4584b52bb4ff3828c52075a4aee6de4,0.35555555555555557,16,45,2,htmnpo_athene_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,Which tool can draw a round? A ruler or an eraser.
59f13da0adffb6159aa3ad1ae628f60c37e67c16,0.35555555555555557,16,45,2,htmnpo_athene_s2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,Name a famous person with roots in the city of Calcutta who has also won a Nobel Prize in any field.
18c4f00a1c64205f54461388575094147ffa1709,0.35555555555555557,16,45,2,htmnpo_athene_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,Act as a professional prompt engineer. I am preparing for a prompt creation competition that let people submit the prompts they created and compete for awards based on usefulness and creativity. I am creating a list of t
024348688588344272308bfffd25bbdb73f4ebc0,0.35555555555555557,16,45,2,htmnpo_athene_s2,htmnpo_athene_s2,baseline,"Q: In this task, you're given the title and three arbitrary sentences out of a five-sentence story. You are also given three additional sentence options, a, b, and c, that may or may not belong to the story. Your job is "
efc01a390ec1caa7329e3713158acd31079deb0a,0.35555555555555557,16,45,1,baseline,baseline,baseline,"Which word in the following sentence can be rearranged to form a word that means ""to give a false appearance""?  ""The highest court in the US is the Supreme Court."""
e3a01551bb0e6b15554af839859c6cbbddb28b71,0.35555555555555557,16,45,1,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,Can you provide examples of trendy gaming merchandise that feature characters from popular MMORPG franchises?
7c5c3322b0824792bff21f9a9265f5606fc13598,0.35555555555555557,16,45,1,htmnpo_skywork_s2,htmnpo_skywork_s2,htmnpo_skywork_s2,"Adverse drug reactions are appreciably harmful or unpleasant reactions resulting from an intervention related to the use of medical products, which predicts hazard from future administration and warrants prevention or sp"
634b3db561e0df093c99016e7cc7aad657ee4cf1,0.35555555555555557,16,45,1,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,"Question: Where would you usually keep your personal telephone directory? Options: - office - building - house - desk - phone booth  Explain why a human would choose ""house"" to answer the question above: Answer:"
344aaefbac89e418f3e3604f3f4ed55cae7310b0,0.35555555555555557,16,45,1,htmnpo_skywork_s2,htmnpo_skywork_s2,htmnpo_skywork_s2,"Student asked: Can we conclude from ""Women at an outdoor market use an umbrella for shade."" that ""A woman is outside on a cloudy day.""? Options: - yes - no - it is not possible to tell Teacher's response: Let's think. A "
ecd4608427c2ac49b41d6419830e1075b4125ea7,0.34146341463414637,14,41,2,htmnpo_athene_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,"can you find me notable gaming companies that either use unity or unreal engine in these countries: Belgium, Bulgaria, Czech Republic, Denmark, Germany, Estonia, Ireland, Greece, Spain, France, Croatia, Italy, Cyprus, La"
4d0a03079176404cb1cd386b187484ddbf10c952,0.34146341463414637,14,41,2,ronpo_s2_ckpt2457,htmnpo_armo_s2,htmnpo_armo_s2,in the 2020 election can you give me a summary of the voter fraud cases?
002726251bd3b217de117a9d54ea74296a9a2712,0.34146341463414637,14,41,2,baseline,ronpo_s2_ckpt1400,baseline,"Definition: In this task, you will be shown an extract from a movie plot. You need to read the extract and create questions that can be answered from the extract. Once you create a question you also need to provide the c"
e2343bf1c22889972cc5f29020726c0d9a9d10fa,0.3333333333333333,14,42,2,htmnpo_athene_s2,baseline,baseline,"A woman speaking implies that a woman is addressing a group.. So what could be the question? Question followed by answer: Premise: ""A woman stands in front of a microphone and addresses a large group."" Hypothesis: ""There"
8a7b3306902f58637ed5af2039f23eb00261ae87,0.3333333333333333,14,42,2,htmnpo_skywork_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,I am a Morocan woman living in Dimona. My husband comes back home after a long day at the Yeshiva.
114931d610d4993307d987a2a800db80198ed0f1,0.3333333333333333,14,42,2,baseline,htmnpo_athene_s2,htmnpo_athene_s2,Q: A text is given in Telugu. Translate it from the Telugu language to the Urdu language. The translation must not omit or add information to the original sentence. 20-2019 میں 80 روزی روٹی کاروبار پروان چڑھانے والے (ایل
0994d1a68a83b5156607cf1d572fe37b843f4447,0.3333333333333333,14,42,2,htmnpo_athene_s2,baseline,baseline,"Q: In this task, you are given a context, a subject, a relation, and many options. Based on the context, from the options select the object entity that has the given relation with the subject. Answer with text (not index"
b883988b2065536a2b4c48c2c00819185fbb14ed,0.3333333333333333,14,42,1,baseline,baseline,baseline,"You are a chatbot designed to gather information from a user, in order to fulfil the requirements to create a purchase order. This purchase order will be used to approve spend by a business, henceforth 'the organisation'"
4fe5dc053dbe658ba8754de2be3cbc64aa5a7955,0.3333333333333333,12,36,1,baseline,baseline,baseline,"In this task, you will be given a sentence in the Indonesian language(Bahasa variant). Your job is to convert it into the English language.  ""Kami secara khusus meminta kepada Israel untuk menghentikan serangan brutal me"
17c80469bbd2f12c07fa4dc1bc1829c36b933f71,0.32558139534883723,14,43,3,htmnpo_athene_s2,baseline,htmnpo_armo_s2,"In this task, you need to generate an appropriate title for the given summary of some paragraph. The generated title must be short and should include the main topic of the given text. Your summary should be less than 20 "
1590fc52df959faf39eecdbea9ef0a6f4df2af92,0.32558139534883723,14,43,3,baseline,ronpo_s2_ckpt2457,ronpo_s2_ckpt1400,"Given an array of integers in the following JSON format: {   ""array"": [5, 2, 9, 1, 5, 6] } How can I write a C++ program that implements the bubble sort algorithm to sort the integers in ascending order, while minimizing"
cad356b18614096d68b61674532bac60c0fc5f57,0.32558139534883723,14,43,2,htmnpo_athene_s2,htmnpo_athene_s2,htmnpo_skywork_s2,"I’m going to ask you six questions.  After each question, please do these 3 things. 1) State whether the question is I) inherently impossible to answer, II) impossible to answer with current knowledge and information, II"
2a7b684c4b15230425857f1e2c8f76f975923656,0.32558139534883723,14,43,2,htmnpo_athene_s2,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,summarize the cognitive profile of moya moya syndrome
ddd3612f9cbbb7fb7770b80a16cc3483da0cda41,0.32558139534883723,14,43,1,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,"In this task, five ordered key facts are given. All the given facts are expressed in natural language. Your job is to generate a story 100 to 1000 words long, that includes all the facts given as input in their order of "
5ae8a7b0ed90b8f0c22d4b98a9859ff7af511c4a,0.32558139534883723,14,43,1,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,ronpo_s2_ckpt1400,You are an instructional designer on the sales team at an Enterprise software company. Your task is to write a multiple choice question to assess sales representatives' ability to apply the MEDDPICC sales methodology in 
da7243bfd7495b10ad6ba1641dd3eede2ca905dc,0.3170731707317073,13,41,3,htmnpo_athene_s2,htmnpo_armo_s2,htmnpo_skywork_s2,"You will be given a definition of a task first, then an example. Follow the example to solve a new instance of the task. A text is given in Hindi. Translate it from the Hindi language to the Urdu language. The translatio"
8154a1ec5c0192198221bbe96b690ea45f62b1b9,0.3170731707317073,13,41,3,htmnpo_armo_s2,ronpo_s2_ckpt1400,baseline,How many eggs the black rat could lay every time?
1474c107659389d5030968c7c17d9e865519d661,0.3170731707317073,13,41,2,htmnpo_skywork_s2,baseline,baseline,"write a funny tweet about that some friends are taking a shot at a user that when he buys Tesla stock, it always tanks. The friends want to create a script that will automatically short Tesla whenever that user buys it. "
18f04f91bb5553900e295bcabbb529c151ddcdbd,0.3157894736842105,12,38,3,htmnpo_athene_s2,ronpo_s2_ckpt1400,baseline,"Instructions: Given an abstract, indicate which of the provided candidate titles (Option1 and Option2) best describes it (respond with the text of the title, not option1/2). Input: Abstract: Of a total of 1561 patients r"
60a6983d3d05ad20b59639bf36f3cd9a1c1235b0,0.3157894736842105,12,38,2,ronpo_s2_ckpt1400,baseline,baseline,"Detailed Instructions: You will be given a trivia clue, and the category it belongs to. You should answer with the best answer that belongs in the category and is described by the clue. For consistency, answers should be"
4bbe2a7d15814c0800c9c9e6b962e0a0c1e58d41,0.3157894736842105,12,38,2,htmnpo_armo_s2,baseline,baseline,"Please answer this: Generate a question about the topic ""Gigabit Ethernet"" whose answer would be: In computer networking , gigabit Ethernet (GbE or 1 GigE) is a term describing various technologies for transmitting Ether"
6972f09d000713cb685a827adbcae5ef5513a442,0.3111111111111111,14,45,3,ronpo_s2_ckpt2457,htmnpo_athene_s2,htmnpo_skywork_s2,Create a social media challenge encouraging followers to practice self-care.
11ba9c3bca66b13c2aa07915b4eb7aa3386af33b,0.3111111111111111,14,45,3,ronpo_s2_ckpt2457,htmnpo_skywork_s2,baseline,Why are Scottish Folds good rescue dogs?
ff4ff6a812f96b5b2b1e09f51108a140939d2d57,0.3111111111111111,14,45,2,ronpo_s2_ckpt2457,ronpo_s2_ckpt2457,baseline,"In addition to developing guidelines for coping with extreme anxiety and panic attacks in high-stress situations, provide an explanation of the physiological effects of anxiety on the body and how they contribute to the "
f88afd3db9ff1a986564d255723a688f305dc140,0.3111111111111111,14,45,2,htmnpo_skywork_s2,htmnpo_skywork_s2,baseline,"If ""A guy sitting in a chair is getting a shave."" does that mean that ""The man sitting is getting a shave.""? Options: - yes - it is not possible to tell - no Let's be accurate as possible and think first."
ee2c5022a3eb152e08d32e9fe628a746647a4bcc,0.3111111111111111,14,45,2,baseline,baseline,htmnpo_athene_s2,"A question is presented to you in this task, and your job is to write a potentially correct answer.  Ex Input: what did atticus finch do?  Ex Output: Lawyer   Ex Input: who was hadrian and what did he do?  Ex Output: Had"
